152,0,0,0,1,0,0,0,0,0,1,.4754345,1,4,6,8,2,2,7,10,2,2,2,1,2,2,2,2,2,2,2,57,58,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,1931.603,1415.577,1094.808,1157.564,836.7949,836.7949,1931.603,1931.603,1223.814,1931.603,998.2275,998.2275,1931.603,1931.603,1610.135,1157.564,836.7949,836.7949,1931.603,998.2275,998.2275,1931.603,1931.603,1610.135,1157.564,836.7949,836.7949,1931.603,1931.603,1223.814,1931.603,1286.571,997.8782,.25,.25,1.19576,.935546,16.03846,25.80128,40,50,0,0,0,0
153,0,0,1,1,1,0,0,1,0,1,.0296034,6,1,1,8,1,1,3,8,1,1,1,2,1,2,2,2,2,2,2,60,61,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2430.199,1875.311,1396.465,1875.311,1157.042,1157.042,2430.199,2430.199,1400.062,2430.199,1274.955,1274.955,2430.199,2430.199,1886.102,1875.311,1157.042,1157.042,2430.199,1274.955,1274.955,2430.199,2430.199,1886.102,1875.311,1157.042,1157.042,2430.199,2430.199,1400.062,2430.199,1875.311,1456.321,.5,.5,.9155378,.8581355,29.92788,30.82709,40,40,0,0,0,0
154,0,0,1,1,1,0,0,1,0,1,-.0799328,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2353.733,1817.41,1817.41,1251.334,1251.334,1251.334,2160.082,2160.082,1921.716,2353.733,1996.184,1996.184,2741.034,2741.034,2621.852,1251.334,1251.334,1251.334,2353.733,1996.184,1996.184,2741.034,2741.034,2621.852,1251.334,1251.334,1251.334,2160.082,2160.082,1921.716,2547.384,2189.835,2189.835,.5,.5,1.115026,.6439689,32.27513,29.7957,60,40,0,1,0,0
155,0,0,0,1,0,0,0,0,0,1,-.7607831,10,10,4,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,60,59,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,35,0,0,0,0,0,35,35,0,35,0,0,35,35,0,0,0,0,35,0,0,35,35,0,0,0,0,35,35,0,35,0,0,1248.491,1067.323,890.0919,668.5534,668.5534,668.5534,1248.491,805.4144,678.5963,849.7222,704.7871,704.7871,1248.491,1248.491,821.5623,668.5534,668.5534,668.5534,849.7222,704.7871,704.7871,1248.491,1248.491,821.5623,668.5534,668.5534,668.5534,1248.491,805.4144,678.5963,1248.491,811.5194,811.5194,.5,.5,.9659933,.6203803,22.15385,10.3525,40,35,0,0,0,0
156,0,0,1,1,1,0,0,1,0,1,-.1525954,10,10,2,2,5,5,3,3,10,8,2,2,2,1,1,1,2,2,2,60,58,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,4975,4055.77,2985,2506.442,2506.442,2506.442,4975,4171.923,3252.692,3502.692,2583.462,2583.462,4975,4975,3482.5,2506.442,2506.442,2506.442,3502.692,2583.462,2583.462,4975,4975,3482.5,2506.442,2506.442,2506.442,4975,4171.923,3252.692,4975,2870.096,2870.096,0,0,1.103992,.1247395,66.92308,57.45192,40,40,0,0,0,0
157,0,0,1,1,1,0,0,0,0,1,-1.208798,5,5,2,2,3,3,4,4,7,7,2,2,2,1,1,1,2,2,2,62,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1272.885,1139.683,1139.683,891.3873,891.3873,891.3873,1145.412,1145.412,993.1813,954.2032,840.0302,840.0302,1272.885,1272.885,1196.769,891.3873,891.3873,891.3873,954.2032,840.0302,840.0302,1272.885,1272.885,1196.769,891.3873,891.3873,891.3873,1145.412,1145.412,993.1813,1272.885,1101.625,1101.625,.4,.4,1.079975,.7727627,31.86813,9.514423,40,40,0,0,0,0
159,0,0,1,1,0,0,0,1,0,1,.3169857,8,8,4,2,4,7,6,6,4,7,2,2,2,1,2,1,1,1,1,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,45,0,27,0,0,45,45,0,0,0,0,27,0,0,45,45,0,0,0,0,45,45,0,45,0,0,3901.082,2827.284,2827.284,2077.013,2077.013,2077.013,3814.183,3814.183,2740.385,3553.486,2345.463,2345.463,3901.082,3901.082,3095.733,2077.013,2077.013,2077.013,3553.486,2345.463,2345.463,3901.082,3901.082,3095.733,2077.013,2077.013,2077.013,3814.183,3814.183,2740.385,3901.082,2961.508,2961.508,.6,.2,1.172992,1.147638,43.44952,59.65545,40,45,0,0,0,0
160,0,0,0,1,0,0,0,0,0,0,-1.06664,5,5,99,4,5,5,99,5,7,7,2,2,2,1,1,1,2,2,2,44,58,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1600.629,1395.715,1395.715,1375.223,1375.223,1375.223,1600.629,1600.629,1477.68,1600.629,1416.206,1416.206,1600.629,1600.629,1518.663,1375.223,1375.223,1375.223,1600.629,1416.206,1416.206,1600.629,1600.629,1518.663,1375.223,1375.223,1375.223,1600.629,1600.629,1477.68,1600.629,1477.68,1477.68,.75,.5,.0303371,1.122655,29.77,10.24573,40,40,0,0,0,0
161,0,0,0,1,1,0,0,0,0,1,-.3339146,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,9,2,57,56,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1462.645,1157.472,944.3975,743.4202,743.4202,743.4202,1462.645,1036.495,853.3914,951.2648,646.0924,646.0924,1462.645,1462.645,1170.116,743.4202,743.4202,743.4202,951.2648,646.0924,646.0924,1462.645,1462.645,1170.116,743.4202,743.4202,743.4202,1462.645,1036.495,853.3914,1462.645,761.8397,761.8397,.25,.25,.8440657,.9445806,21.3075,15.25862,40,40,0,0,0,0
162,0,0,1,1,1,0,0,0,0,1,-.9140633,7,6,6,7,8,8,7,8,5,5,2,1,1,1,1,2,1,1,1,62,61,0,50,50,0,0,0,0,50,0,0,0,0,0,50,30,0,0,0,0,0,0,0,50,30,0,0,0,0,50,0,0,50,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,3275.809,2917.844,2049.728,1841.469,1841.469,1841.469,3275.809,2407.692,2129.275,2159.659,1841.469,1841.469,3275.809,3275.809,2124.58,1841.469,1841.469,1841.469,2159.659,1841.469,1841.469,3275.809,3275.809,2124.58,1841.469,1841.469,1841.469,3275.809,2407.692,2129.275,3275.809,2009.954,2009.954,.6,.7,1.012476,.9192879,49.60664,19.88691,50,40,0,0,0,0
168,0,0,1,1,0,0,0,1,0,0,-.5220382,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,3237.163,2823.621,2823.621,1967.086,1967.086,1967.086,2656.323,2656.323,2173.857,2423.987,1872.597,1872.597,2888.659,2888.659,2544.041,1967.086,1967.086,1967.086,2423.987,1872.597,1872.597,2888.659,2888.659,2544.041,1967.086,1967.086,1967.086,2656.323,2656.323,2173.857,3004.827,2453.438,2453.438,.5,.5,1.297132,1.016169,58.08405,34.46185,40,40,0,0,0,0
169,0,0,0,1,1,0,0,0,0,1,-.5930175,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,58,54,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,45,0,27,0,0,45,45,0,0,0,0,27,0,0,45,45,0,0,0,0,45,45,0,45,0,0,1542.688,1028.906,1028.906,719.5625,719.5625,719.5625,1233.613,1233.613,1131.125,1079.075,874.1,874.1,1542.688,1182.1,1105.234,719.5625,719.5625,719.5625,1079.075,874.1,874.1,1542.688,1182.1,1105.234,719.5625,719.5625,719.5625,1233.613,1233.613,1131.125,1027.563,822.5875,822.5875,.5,.5,.2813552,.9526584,20.605,11.3875,50,45,0,0,0,0
172,0,0,0,1,1,0,0,0,0,1,.2377906,8,8,3,3,8,8,3,3,4,3,2,2,2,2,1,1,1,1,1,60,55,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1158.017,829.2842,829.2842,539.78,539.78,539.78,1004.87,1004.87,842.988,928.2963,669.2855,669.2855,1158.017,979.3453,817.4635,539.78,539.78,539.78,928.2963,669.2855,669.2855,1158.017,979.3453,817.4635,539.78,539.78,539.78,1004.87,1004.87,842.988,928.2963,636.9091,636.9091,.4,.25,1.160591,.9445806,12.76224,16.18818,40,40,0,0,0,0
173,0,0,1,1,1,0,0,1,0,1,.1467815,6,10,8,8,10,6,10,8,7,3,2,2,2,1,1,1,2,2,2,61,60,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,3769.706,2989.361,2527.316,1661.897,1661.897,1661.897,3769.706,3076.64,2296.294,2922.625,2142.28,2142.28,3769.706,3769.706,3050.236,1661.897,1661.897,1661.897,2922.625,2142.28,2142.28,3769.706,3769.706,3050.236,1661.897,1661.897,1661.897,3769.706,3076.64,2296.294,3769.706,2304.361,2304.361,.4,.4,.9786464,1.110267,38.5037,44.59117,40,50,1,1,0,0
174,0,0,0,1,0,0,0,0,0,1,-1.602637,1,4,1,1,1,1,2,10,10,1,2,2,2,2,2,2,2,2,2,59,54,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1702.636,1120.983,1120.983,851.3182,851.3182,851.3182,1135.736,1135.736,1035.851,1135.736,1050.12,1050.12,1702.636,1348.323,1262.708,851.3182,851.3182,851.3182,1135.736,1050.12,1050.12,1702.636,1348.323,1262.708,851.3182,851.3182,851.3182,1135.736,1135.736,1035.851,1135.736,1050.12,1050.12,.3,.3,.6899952,1.011979,35.43129,7.134615,40,40,0,0,0,0
177,0,0,1,1,1,0,0,1,0,1,1.500395,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,58,56,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1151.175,680.5555,617.5748,575.5876,575.5876,575.5876,1151.175,1067.201,784.8291,1056.704,680.2083,680.2083,1151.175,1151.175,842.3878,575.5876,575.5876,575.5876,1056.704,680.2083,680.2083,1151.175,1151.175,842.3878,575.5876,575.5876,575.5876,1151.175,1067.201,784.8291,1151.175,617.5748,617.5748,.4,.5,.8440657,1.007553,5.248397,23.53098,40,40,0,0,0,0
180,0,0,1,1,1,0,0,1,0,1,.3242614,5,4,4,3,3,2,5,6,3,2,2,2,2,2,2,2,2,2,2,59,57,0,50,50,0,0,0,0,50,0,0,0,0,0,50,30,0,0,0,0,0,0,0,50,30,0,0,0,0,50,0,0,50,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,2296.362,1829.909,1637.181,1233.271,1233.271,1233.271,2296.362,1862.724,1396.271,1766.36,1366.543,1366.543,2296.362,2296.362,1759.18,1233.271,1233.271,1233.271,1766.36,1366.543,1366.543,2296.362,2296.362,1759.18,1233.271,1233.271,1233.271,2296.362,1862.724,1396.271,2296.362,1407.545,1407.545,.5,.5,1.103992,.6236973,19.27279,26.65444,50,50,0,0,0,0
181,0,0,0,1,1,0,0,0,0,1,.2862167,1,1,1,1,1,1,6,6,6,7,2,2,2,9,9,9,9,9,9,59,58,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,35,0,0,0,0,0,35,35,0,35,0,0,35,35,0,0,0,0,35,0,0,35,35,0,0,0,0,35,35,0,35,0,0,1498.817,1216.539,974.2313,720.5034,720.5034,720.5034,1498.817,1152.664,870.3851,1221.894,858.965,858.965,1498.817,1498.817,1100.918,720.5034,720.5034,720.5034,1221.894,858.965,858.965,1498.817,1498.817,1100.918,720.5034,720.5034,720.5034,1498.817,1152.664,870.3851,1498.817,899.2904,899.2904,.85,0,.9080781,1.060285,17.30769,23.04313,40,35,0,0,0,0
182,0,0,0,1,0,0,0,0,0,1,-.1954623,1,2,10,10,1,1,1,1,1,1,1,1,1,2,2,2,2,9,2,58,56,0,58,58,0,0,0,0,58,0,0,0,0,0,58,34.8,0,0,0,0,0,0,0,58,34.8,0,0,0,0,58,0,0,58,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,602.6031,502.6031,379.192,324.0619,324.0619,324.0619,602.6031,496.8222,396.8222,426.3016,313.8016,313.8016,602.6031,602.6031,386.5619,324.0619,324.0619,324.0619,426.3016,313.8016,313.8016,602.6031,602.6031,386.5619,324.0619,324.0619,324.0619,602.6031,496.8222,396.8222,602.6031,326.3016,326.3016,1,1,.8338191,1.007553,6.079365,5,58,50,0,0,0,0
184,0,0,0,1,1,0,0,1,0,1,-.0560895,5,5,2,2,4,4,1,1,5,5,2,2,2,2,2,2,1,1,1,55,61,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,50,50,0,37,0,0,0,0,0,37,37,0,22.2,0,0,37,37,0,0,0,0,22.2,0,0,37,37,0,0,0,0,37,37,0,37,0,0,934.8,800.12,470.12,761.64,761.64,541.64,934.8,934.8,450.88,934.8,761.64,459.14,934.8,934.8,508.6,761.64,761.64,541.64,934.8,761.64,459.14,934.8,934.8,508.6,761.64,761.64,541.64,934.8,934.8,450.88,934.8,742.4,494.9,.5,.4,.7205676,1.095787,11,10.4,50,37,0,0,0,0
185,0,0,0,1,1,0,0,1,0,1,.7235644,1,1,1,1,1,1,10,10,10,10,2,2,2,2,2,2,1,1,1,56,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,2480.769,1712.141,1712.141,1333.584,1333.584,1333.584,2443.489,2443.489,1674.861,2219.809,1643.338,1643.338,2443.489,2443.489,2155.253,1333.584,1333.584,1333.584,2219.809,1643.338,1643.338,2443.489,2443.489,2155.253,1333.584,1333.584,1333.584,2443.489,2443.489,1674.861,2406.209,1733.66,1733.66,0,0,1.001284,1.287938,18.64,38.43137,40,50,0,0,0,0
186,0,0,0,1,1,0,0,0,0,1,.0645386,99,8,10,10,5,5,9,9,7,7,1,1,1,2,2,2,2,2,2,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,45,0,27,0,0,45,45,0,0,0,0,27,0,0,45,45,0,0,0,0,45,45,0,45,0,0,1699.399,1387.861,1387.861,1027.644,1027.644,1027.644,1648.558,1648.558,1388.942,1648.558,1181.25,1181.25,1750.24,1750.24,1438.702,1027.644,1027.644,1027.644,1648.558,1181.25,1181.25,1750.24,1750.24,1438.702,1027.644,1027.644,1027.644,1648.558,1648.558,1388.942,1597.716,1078.486,1078.486,.05,.1,1.297022,1.165393,21.63461,23.07692,47,45,0,0,0,0
191,0,0,0,1,0,0,1,0,0,0,.1495688,5,5,5,5,6,6,9,9,8,8,2,2,2,1,1,1,1,1,1,53,49,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,38,0,22.8,0,0,38,38,0,0,0,0,22.8,0,0,38,38,0,0,0,0,38,38,0,38,0,0,2426.846,1444.192,1444.192,1271.115,1271.115,1271.115,1907.615,1907.615,1653.015,1734.538,1288.989,1288.989,2426.846,2023,1895.7,1271.115,1271.115,1271.115,1734.538,1288.989,1288.989,2426.846,2023,1895.7,1271.115,1271.115,1271.115,1907.615,1907.615,1653.015,2080.692,1444.192,1444.192,.4,.6,.145118,.9040852,28.84615,33.5,40,38,0,0,0,0
194,0,0,1,1,1,0,0,1,0,1,-.7075629,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,2,2,2,51,50,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,35,0,0,0,0,0,35,35,0,35,0,0,35,35,0,0,0,0,35,0,0,35,35,0,0,0,0,35,35,0,35,0,0,1256.556,1086.183,822.7982,559.4132,559.4132,559.4132,1256.556,949.2733,816.7613,729.7858,597.2738,597.2738,1256.556,1256.556,955.3102,559.4132,559.4132,559.4132,729.7858,597.2738,597.2738,1256.556,1256.556,955.3102,559.4132,559.4132,559.4132,1256.556,949.2733,816.7613,1256.556,879.5891,879.5891,.05,.05,.7385842,1.159144,21.94875,10.81731,40,35,0,0,0,0
196,0,0,1,1,1,0,0,1,0,0,-.0412008,1,1,5,5,1,1,6,7,1,1,1,1,1,2,2,2,2,2,2,48,52,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,70,70,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,3565.385,2912.885,1855.192,2985.385,2985.385,1821.923,3565.385,3565.385,2178.461,3565.385,3130.385,1966.923,3565.385,3565.385,2184.423,2985.385,2985.385,1821.923,3565.385,3130.385,1966.923,3565.385,3565.385,2184.423,2985.385,2985.385,1821.923,3565.385,3565.385,2178.461,3565.385,3057.885,2000.192,.3,.25,1.49104,1.023797,30.21978,29,70,50,0,0,0,0
197,0,0,0,1,1,0,0,0,0,1,.8758688,1,1,8,8,1,1,7,7,1,1,1,1,1,2,2,2,2,2,2,53,55,0,40,40,0,40,0,0,40,40,0,40,0,0,40,40,0,40,0,0,40,0,0,40,40,0,40,0,0,40,40,0,40,40,0,50,0,0,0,0,0,50,50,0,30,0,0,50,50,0,0,0,0,30,0,0,50,50,0,0,0,0,50,50,0,50,0,0,2720.816,1904.49,1666.49,1802.449,1530.449,1530.449,2720.816,2720.816,1768.531,2720.816,1734.571,1734.571,2720.816,2720.816,1870.571,1802.449,1530.449,1530.449,2720.816,1734.571,1734.571,2720.816,2720.816,1870.571,1802.449,1530.449,1530.449,2720.816,2720.816,1768.531,2720.816,2108.571,1768.571,.25,.25,.7302694,1.138476,17,40.81633,40,50,0,0,0,0
198,0,0,0,1,1,0,1,0,0,0,.1251631,10,10,5,5,2,3,1,1,4,5,1,1,1,1,1,1,1,1,1,54,51,0,64,0,0,0,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1394,935,935,836.4,836.4,836.4,1026.8,1026.8,911.2,904.4,615.4,615.4,1394,1108.4,1021.7,836.4,836.4,836.4,904.4,615.4,615.4,1394,1108.4,1021.7,836.4,836.4,836.4,1026.8,1026.8,911.2,986,754.8,754.8,1,1,1.152908,.9517271,12.75,14.45,64,40,0,0,0,0
200,0,0,0,1,1,0,0,0,0,1,.4530613,1,1,1,1,1,1,2,2,5,5,2,2,2,2,2,2,1,1,1,52,48,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,3483.731,2361.487,2361.487,1818.99,1818.99,1818.99,2943.856,2943.856,2167.364,2866.731,1993.177,1993.177,3483.731,3098.106,2806.921,1818.99,1818.99,1818.99,2866.731,1993.177,1993.177,3483.731,3098.106,2806.921,1818.99,1818.99,1818.99,2943.856,2943.856,2167.364,2866.731,2187.3,2187.3,.25,.25,.7346062,1.165393,30.85,48.53077,50,40,0,0,0,0
201,0,0,0,1,0,0,0,0,0,1,-.4105802,5,5,4,4,3,3,3,3,6,6,1,1,1,2,2,2,2,2,2,52,51,0,45,45,0,0,0,0,45,0,0,0,0,0,45,27,0,0,0,0,0,0,0,45,27,0,0,0,0,45,0,0,45,0,0,37,0,0,0,0,0,37,37,0,22.2,0,0,37,37,0,0,0,0,22.2,0,0,37,37,0,0,0,0,37,37,0,37,0,0,1363,1146.55,926.05,685.5,685.5,685.5,1363,1098.4,906,877.9,637.4,637.4,1363,1363,889.95,685.5,685.5,685.5,877.9,637.4,637.4,1363,1363,889.95,685.5,685.5,685.5,1363,1098.4,906,1363,885.95,885.95,.4,.4,1.322291,.8988021,19.6,13,45,37,0,0,0,0
202,0,0,0,1,1,0,0,0,0,0,-.5043947,2,6,3,3,2,2,2,6,2,2,1,1,1,1,1,1,2,2,2,53,49,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1912.308,1457.846,1457.846,1051.769,1051.769,1051.769,1375.769,1375.769,1123.769,1316.154,1028.154,1028.154,1912.308,1614.231,1470.231,1051.769,1051.769,1051.769,1316.154,1028.154,1028.154,1912.308,1614.231,1470.231,1051.769,1051.769,1051.769,1375.769,1375.769,1123.769,1495,1171,1171,.25,.25,.1460539,.6457751,29.80769,18,40,40,0,0,0,0
203,0,0,0,1,1,0,0,0,0,1,.1410786,2,2,2,2,2,2,2,3,3,4,2,2,2,1,1,1,1,2,1,52,49,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,852,511.2,511.2,471.6,471.6,471.6,654,654,517.2,693.6,556.8,556.8,852,753,639,471.6,471.6,471.6,693.6,556.8,556.8,852,753,639,471.6,471.6,471.6,654,654,517.2,673.8,491.4,491.4,.3,.3,1.469212,1.29155,9.9,11.4,40,40,0,0,0,0
204,0,0,1,1,1,0,0,1,0,1,-.9000596,3,3,5,5,4,1,4,3,3,3,1,1,1,2,2,2,2,2,2,51,51,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,2975.385,2674.385,1934,1530.692,1530.692,1530.692,2975.385,1917.692,1573.692,2023.462,1593.462,1593.462,2975.385,2975.385,2149,1530.692,1530.692,1530.692,2023.462,1593.462,1593.462,2975.385,2975.385,2149,1530.692,1530.692,1530.692,2975.385,1917.692,1573.692,2975.385,1487.692,1487.692,.25,.25,1.40331,.9630023,52.88462,21.5,40,40,0,0,0,0
205,0,0,0,1,0,0,1,0,0,0,-.0866478,5,3,5,2,1,1,5,5,5,1,2,2,2,2,2,2,2,2,2,39,53,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,36,0,0,0,0,0,36,36,0,21.6,0,0,36,36,0,0,0,0,21.6,0,0,36,36,0,0,0,0,36,36,0,36,0,0,730.12,581.566,581.566,581.566,581.566,581.566,730.12,730.12,664.096,730.12,598.072,598.072,730.12,730.12,647.59,581.566,581.566,581.566,730.12,598.072,598.072,730.12,730.12,647.59,581.566,581.566,581.566,730.12,730.12,664.096,730.12,631.084,631.084,.5,.5,.7669404,.0637577,10,9.17,40,36,0,0,0,0
206,0,0,1,1,1,0,0,0,0,1,-.1404518,5,5,5,5,5,5,5,5,9,9,2,2,2,2,2,2,1,1,1,60,56,0,40,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1376.508,894.7302,894.7302,729.9048,729.9048,729.9048,1081.905,1081.905,953.9048,971.4286,779.4286,779.4286,1376.508,1118.73,990.7302,729.9048,729.9048,729.9048,971.4286,779.4286,779.4286,1376.508,1118.73,990.7302,729.9048,729.9048,729.9048,1081.905,1081.905,953.9048,1008.254,688.254,688.254,0,0,1.214392,.9445806,18.4127,16,40,40,0,0,0,0
208,0,0,0,1,0,0,0,0,0,0,.0667612,8,8,99,99,8,8,9,9,8,8,9,9,9,9,9,9,9,9,9,53,52,0,40,40,0,0,0,0,40,0,0,0,0,0,40,24,0,0,0,0,0,0,0,40,24,0,0,0,0,40,0,0,40,0,0,40,0,0,0,0,0,40,40,0,24,0,0,40,40,0,0,0,0,24,0,0,40,40,0,0,0,0,40,40,0,40,0,0,1262.115,1066.48,852.9801,596.3458,596.3458,596.3458,1262.115,957.1145,826.6916,926.6145,665.7687,665.7687,1262.115,1262.115,887.6916,596.3458,596.3458,596.3458,926.6145,665.7687,665.7687,1262.115,1262.115,887.6916,596.3458,596.3458,596.3458,1262.115,957.1145,826.6916,1262.115,850.8744,850.8744,.3,.3,1.022377,1.279746,15.25,16.30286,40,40,0,1,0,0
